node,degree,clustering,avg_neighbor_degree,ego_edges,anomaly_score,decision_function
653,2,0.0,1.0,1,-1,0.15117502096164365
658,2,0.0,1.0,1,-1,0.15117502096164365
660,2,0.0,1.0,1,-1,0.15117502096164365
670,2,0.0,1.0,1,-1,0.15117502096164365
675,2,0.0,1.0,1,-1,0.15117502096164365
684,2,0.0,1.0,1,-1,0.15117502096164365
691,2,0.0,1.0,1,-1,0.15117502096164365
703,2,0.0,1.0,1,-1,0.15117502096164365
711,2,0.0,1.0,1,-1,0.15117502096164365
731,2,0.0,1.0,1,-1,0.15117502096164365
732,2,0.0,1.0,1,-1,0.15117502096164365
744,2,0.0,1.0,1,-1,0.15117502096164365
746,2,0.0,1.0,1,-1,0.15117502096164365
772,2,0.0,1.0,1,-1,0.15117502096164365
798,2,0.0,1.0,1,-1,0.15117502096164365
808,2,0.0,1.0,1,-1,0.15117502096164365
893,2,1.0,75.0,5,-1,0.1508069920964371
891,2,1.0,73.5,5,-1,0.1502636727632789
988,2,1.0,73.0,5,-1,0.15024187762734148
969,2,1.0,67.5,5,-1,0.15005785185959308
398,4,1.0,89.25,14,-1,0.14758796881468783
787,1,0.0,138.0,2,-1,0.14612169316536894
698,29,0.8091168091168092,64.58620689655173,338,-1,0.14589926254788943
903,3,1.0,34.666666666666664,9,-1,0.14577511759764805
524,1,0.0,8.0,1,-1,0.14551342751043084
626,1,0.0,139.0,2,-1,0.14547489404182623
959,1,0.0,139.0,2,-1,0.14547489404182623
960,1,0.0,139.0,2,-1,0.14547489404182623
961,1,0.0,139.0,2,-1,0.14547489404182623
735,7,0.9523809523809523,43.285714285714285,34,-1,0.14443879711851482
683,10,0.9642857142857143,67.9,44,-1,0.1440872029610636
382,5,1.0,88.2,20,-1,0.14392937438806142
767,6,0.4666666666666667,153.16666666666666,19,-1,0.14314912209356045
769,3,0.3333333333333333,149.0,7,-1,0.14307570040453843
44,106,0.25,78.67924528301887,1524,-1,0.1429941648806834
852,6,0.0,23.833333333333332,8,-1,0.1427580793058293
838,2,1.0,46.0,5,-1,0.1426835333372931
157,79,0.26144907723855093,49.44303797468354,909,-1,0.14205546782819423
989,4,1.0,33.25,6,-1,0.1415786114921077
366,106,0.24141150112023899,79.80188679245283,1475,-1,0.14157726104577384
995,1,0.0,4.0,1,-1,0.1415176787197031
927,13,0.8363636363636363,31.923076923076923,69,-1,0.14131090198067708
498,86,0.2021887824897401,55.0,893,-1,0.1412057180015318
843,2,1.0,44.5,5,-1,0.14093599072438112
549,81,0.166179811749432,52.839506172839506,641,-1,0.14059863677398632
873,2,1.0,44.0,5,-1,0.14041899996011364
634,3,0.0,4.666666666666667,2,-1,0.14019608074190637
279,10,0.5714285714285714,150.7,33,-1,0.13951587082880634
923,6,0.6666666666666666,13.5,12,-1,0.1393787205762269
133,108,0.23378256963162625,78.60185185185185,1503,-1,0.13823074595313734
631,4,1.0,31.75,6,-1,0.13789918587161576
806,7,1.0,40.0,21,-1,0.13780616350687247
865,11,0.9722222222222222,60.72727272727273,54,-1,0.13778727042353367
65,91,0.17288049029622063,60.81318681318681,839,-1,0.1376027466140689
788,3,0.0,4.666666666666667,3,-1,0.13737395530704277
977,4,1.0,30.75,6,-1,0.13726679495463046
954,7,0.8571428571428571,116.85714285714286,32,-1,0.13713750629540344
439,3,1.0,104.66666666666667,9,-1,0.13677932997216136
947,10,1.0,57.5,45,-1,0.1364632652214094
846,3,0.0,2.3333333333333335,2,-1,0.13638821952596647
340,107,0.2600732600732601,85.05607476635514,1607,-1,0.13600364652808694
628,8,1.0,42.125,28,-1,0.1358438906232915
766,5,1.0,30.6,9,-1,0.13501640980543772
396,14,0.9120879120879121,63.785714285714285,111,-1,0.1346607219920405
232,91,0.17288049029622063,58.62637362637363,839,-1,0.1333603190815309
625,6,1.0,92.83333333333333,27,-1,0.13230254041386413
752,5,0.5,166.4,15,-1,0.13028730064413274
825,4,0.8333333333333334,21.25,13,-1,0.129052822345044
613,13,0.05454545454545454,25.846153846153847,21,-1,0.12806485834346581
895,3,1.0,114.0,9,-1,0.1274257830555764
630,4,1.0,28.75,5,-1,0.12706223592934984
605,4,0.0,9.5,8,-1,0.12644097629066364
329,98,0.3350877192982456,88.03061224489795,1709,-1,0.12599607609271668
854,7,0.8095238095238095,136.0,30,-1,0.12545715745292085
473,110,0.19885773624091382,74.05454545454545,1342,-1,0.1251738232530658
411,106,0.2083644510828977,64.67924528301887,1313,-1,0.1251035003868397
755,1,0.0,154.0,2,-1,0.12406898422737256
928,1,0.0,154.0,2,-1,0.12406898422737256
968,4,1.0,27.25,6,-1,0.1235633248011535
410,11,0.7272727272727273,141.9090909090909,62,-1,0.12321943959702186
371,88,0.37400820793433653,94.0340909090909,1531,-1,0.1218969486152871
17,111,0.28593272171253825,78.5945945945946,1869,-1,0.12137920726595475
983,3,1.0,121.33333333333333,9,-1,0.12045524741072777
409,86,0.1285140562248996,54.395348837209305,605,-1,0.1196434624026046
966,2,1.0,107.0,5,-1,0.11962267441148933
801,2,1.0,110.5,5,-1,0.11746970974038617
632,5,1.0,21.8,10,-1,0.11203824996895106
940,2,1.0,116.5,5,-1,0.11031790382761197
677,2,1.0,118.0,5,-1,0.109246128060285
794,2,1.0,27.0,5,-1,0.10798653634416033
736,7,0.7,163.42857142857142,18,-1,0.10776384296843167
454,9,0.6944444444444444,163.66666666666666,43,-1,0.10752240433646221
494,116,0.17978574755472754,73.69827586206897,1367,-1,0.10703069097088547
759,2,0.0,153.5,3,-1,0.10657987724797291
414,12,0.06666666666666667,11.25,18,-1,0.10638336311430596
367,84,0.41132189099668776,97.55952380952381,1527,-1,0.10394591409722376
303,103,0.33584158415841586,90.2135922330097,1888,-1,0.10128124632902402
280,122,0.27408963585434176,85.17213114754098,2178,-1,0.10075808888936988
165,119,0.28190391983495433,78.00840336134453,2135,-1,0.10023622511582286
902,1,0.0,171.0,2,-1,0.09992549539384177
210,86,0.4067699368904188,99.12790697674419,1580,-1,0.09972790374163065
405,124,0.26825633383010433,82.70161290322581,2206,-1,0.09819617891820509
96,120,0.19947848761408082,66.55833333333334,1598,-1,0.09534629910609405
252,121,0.2767412049565589,76.44628099173553,2166,-1,0.09509343165328976
857,4,0.6666666666666666,179.25,12,-1,0.09491022155543871
743,5,1.0,11.4,10,-1,0.0948003118507802
820,130,0.23806594488188976,82.25384615384615,2169,-1,0.09295173264267975
81,113,0.30925470925470927,89.30088495575221,2093,-1,0.09260608901545764
153,52,0.555052790346908,115.8076923076923,832,-1,0.09101451332411492
782,3,1.0,145.0,9,-1,0.09100461007094507
842,2,1.0,137.0,5,-1,0.08884835383778655
333,135,0.2560947824105719,80.7925925925926,2491,-1,0.08820056975293478
28,105,0.34475537787930705,91.84761904761905,2007,-1,0.08805115893626425
63,125,0.2932160469145675,80.808,2430,-1,0.08751035036560184
58,126,0.2942564909520063,81.30952380952381,2477,-1,0.0867804056088286
21,138,0.24803921568627452,81.20289855072464,2520,-1,0.08521836485626044
424,134,0.23039555863983344,78.81343283582089,2241,-1,0.08474808529269717
6,115,0.15518331226295828,58.23478260869565,1201,-1,0.08311926695714189
282,137,0.24452554744525548,80.18248175182482,2529,-1,0.08250093445869588
83,141,0.2537795850276301,82.09929078014184,2691,-1,0.07862115046414053
142,141,0.2430403503284329,81.56737588652483,2584,-1,0.07813721225304959
355,54,0.581447963800905,115.55555555555556,870,-1,0.07564818050468713
594,6,0.9333333333333333,152.16666666666666,26,-1,0.07507689982793997
256,129,0.2967129108861392,86.0,2610,-1,0.07205090626625932
87,139,0.2731859167024474,84.99280575539568,2794,-1,0.07144101471838926
169,119,0.31108163866784555,89.2016806722689,2336,-1,0.07129464163198707
106,142,0.25107913669064746,78.23239436619718,2692,-1,0.07096014328369615
115,131,0.2915455426356589,86.90839694656489,2647,-1,0.07004125711138542
420,138,0.17327832434147888,72.19565217391305,1895,-1,0.06917582073603135
283,142,0.2643371017471737,84.14084507042253,2833,-1,0.06866386958964477
702,2,1.0,160.0,5,-1,0.06426446077885117
84,132,0.13559928443649374,61.18939393939394,1359,-1,0.057585004527097805
105,146,0.2608780108780109,83.1027397260274,2944,-1,0.05700368311964965
971,97,0.05442329227323628,39.123711340206185,409,-1,0.05442757770350848
693,5,1.0,171.2,20,-1,0.053491569040336584
128,146,0.26204351204351206,84.95890410958904,2964,-1,0.05186364795040488
114,142,0.27913669064748203,85.36619718309859,2985,-1,0.05159770663237173
212,121,0.3288705312633528,91.28099173553719,2527,-1,0.04989937209464268
211,154,0.2177588009759498,73.94805194805195,2780,-1,0.04708203221244256
301,131,0.10392441860465117,59.36641221374046,1095,-1,0.04606853878843664
834,1,0.0,221.0,2,-1,0.039171300265288034
377,139,0.14544869042507513,52.0,1600,-1,0.03278036364995418
533,157,0.14429201371876532,67.86624203821655,2052,-1,0.030163791540083862
853,1,0.0,233.0,2,-1,0.02972397368939017
792,1,0.0,234.0,2,-1,0.029584348167091212
821,2,1.0,199.5,4,-1,0.02092211661082899
724,2,1.0,205.0,5,-1,0.018168851164092725
129,164,0.2200751476113795,77.27439024390245,3171,-1,0.017767880854698936
64,170,0.13159395494724835,65.88235294117646,2170,-1,0.012763232682536318
183,173,0.20275197798417613,75.75722543352602,3269,-1,0.007952848761267117
166,177,0.17438423645320197,72.7683615819209,2973,-1,0.00582396362569626
